SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_950_77,450775,7595800,226326,2374800,8205,226600,9828,150500,10543,184600,
seq_950_78,450775,7435200,218807,2347800,8215,230600,9937,153100,9879,174100,
seq_950_79,450775,7402300,218787,2295500,8192,230100,10704,160500,9914,228200,
seq_950_80,450775,7496900,226585,2367800,8194,225600,11301,158500,9641,173200,
seq_950_81,450775,7224900,224594,2343200,8225,225300,10721,156400,10796,194800,
seq_950_82,450775,7477100,223275,2332800,8204,228500,10223,158400,9953,172200,
seq_950_83,450775,7853400,229920,2402800,8173,246700,9463,158000,10805,181800,
seq_950_84,450775,7587200,222833,2327700,8254,228100,10708,172400,9781,175200,
seq_950_85,450775,7637000,220761,2329700,8240,229500,11156,177200,10534,181000,
seq_950_86,450775,7630900,228302,2387400,8203,243700,11735,180200,10343,173900,
seq_950_87,450775,7422600,216069,2349800,8208,230400,10183,164800,11672,197900,
seq_950_88,450775,7623800,231486,2508400,8232,250900,10313,162500,9540,165400,
seq_950_89,450775,7532000,230098,2402800,8202,227400,10888,178400,10687,179200,
seq_950_90,450775,7417500,216763,2268000,8226,227000,9982,157100,10087,173000,
seq_950_91,450775,7462100,221121,2325100,8219,523800,10673,160400,9600,176700,
seq_950_92,450775,7557900,227278,2375700,8184,229500,10486,157400,10799,176200,
seq_950_93,450775,7740900,228935,2403800,8217,251300,11816,169100,10756,188200,
seq_950_94,450775,7789000,224355,2349300,8216,238800,9971,166100,10942,185100,
seq_950_95,450775,7661100,218977,2290800,8179,250300,10406,163300,9965,172600,
seq_950_96,450775,7737900,221726,2646400,8173,222600,9790,151000,10407,177300,
seq_950_97,450775,7360800,221722,2309200,8171,220500,9666,145500,9781,170000,
seq_950_98,450775,7226600,217003,2378800,8208,221200,10173,150900,9781,178000,
seq_950_99,450775,7410600,226229,2303800,8197,290900,10119,171900,9850,170000,
seq_1000_0,499500,8245200,242022,2463500,8727,234700,10945,166500,10647,189700,
seq_1000_1,499500,8204600,250255,2545200,8680,236900,10534,168000,10090,183300,
seq_1000_2,499500,7857600,247966,2522200,8730,233600,10553,160100,10287,174800,
seq_1000_3,499500,8396900,249875,2551800,8688,237400,10968,171100,11470,197100,
seq_1000_4,499500,8579300,249369,2540300,8704,236600,10836,169100,10826,185400,
seq_1000_5,499500,8240200,252609,2701600,8715,233400,10972,170100,10205,179300,
seq_1000_6,499500,8627200,256118,2714600,8678,237100,10404,162800,11105,189300,
seq_1000_7,499500,8202600,251758,2599400,8728,235200,10833,159800,10972,192600,
seq_1000_8,499500,8370900,258209,2626000,8753,236500,11930,179200,11400,175900,
seq_1000_9,499500,8277700,251434,2623700,8715,243500,10504,169500,11024,198200,
seq_1000_10,499500,8296300,247735,2585900,8704,241200,11352,170100,10439,186000,
seq_1000_11,499500,8490100,253082,2642100,8669,267000,10536,175400,11268,200700,
seq_1000_12,499500,8269100,248111,2586800,8692,265600,11150,180600,10685,188000,
seq_1000_13,499500,8474900,256505,2695600,8712,240700,11177,176000,10518,190200,
seq_1000_14,499500,8455500,256448,2677800,8719,240800,10719,154700,10210,193900,
seq_1000_15,499500,8511800,247485,2584000,8696,241800,11267,169600,10142,191500,
seq_1000_16,499500,8226600,237125,2843300,8700,234900,10935,165300,10094,174000,
seq_1000_17,499500,8289200,261623,2828600,8721,236200,11192,163000,10969,178000,
seq_1000_18,499500,8113700,247562,2526300,8701,261900,11645,181300,10869,193200,
seq_1000_19,499500,8135700,248648,2751800,8717,236300,10691,158500,10717,191300,
seq_1000_20,499500,8118300,239371,2553600,8714,237600,10464,155800,11125,183900,
seq_1000_21,499500,8229500,248381,2620000,8718,234600,11876,182400,11403,190300,
seq_1000_22,499500,8385500,251743,2670600,8705,233300,11765,179600,10325,180000,
seq_1000_23,499500,8232800,248023,2530600,8734,323900,10742,169000,11210,186900,
seq_1000_24,499500,8222300,252461,2569800,8722,235700,12041,182700,10080,179300,
seq_1000_25,499500,8276500,248453,2530200,8714,232700,10790,163800,10777,195500,
seq_1000_26,499500,8331000,253901,2932100,8706,234600,10460,164900,10519,185800,
seq_1000_27,499500,8047100,244000,2564300,8701,235800,10681,160700,11603,187500,
seq_1000_28,499500,8197400,248745,2604500,8705,240000,10621,164400,11234,193100,
seq_1000_29,499500,8355300,249039,2539300,8721,236800,10673,159800,11480,193900,
seq_1000_30,499500,8211000,250298,2548300,8711,235400,10975,165900,11021,183500,
seq_1000_31,499500,8103300,238653,2429800,8698,237200,10135,166800,11514,192800,
seq_1000_32,499500,8083800,253040,2571100,8720,232500,11720,178100,10531,180400,
seq_1000_33,499500,8462200,247383,2519500,8705,236000,10889,163800,11198,185300,
seq_1000_34,499500,8488500,260289,2647800,8715,237100,12285,182200,10647,185800,
seq_1000_35,499500,8467600,251615,2564800,8706,236000,10371,162700,10741,187200,
seq_1000_36,499500,8284800,247644,2518300,8704,264700,10974,149600,10774,185900,
seq_1000_37,499500,8274400,250521,2620800,8692,237300,10415,160300,11903,197500,
seq_1000_38,499500,8037200,247422,2938000,8707,285400,10946,206300,12029,243700,
seq_1000_39,499500,8165300,253748,2739700,8740,235300,11036,164900,10881,191600,
seq_1000_40,499500,8151300,254014,2829400,8726,233500,10581,167300,10772,197300,
seq_1000_41,499500,8079900,243519,2641500,8714,256500,10953,162100,10103,175900,
seq_1000_42,499500,7985300,255487,2711400,8734,235300,12358,177700,10319,177600,
seq_1000_43,499500,8314800,250912,2628300,8713,308200,10647,165900,11716,189000,
seq_1000_44,499500,8165100,247651,2626700,8741,231500,11279,174000,11885,186700,
seq_1000_45,499500,8236700,243894,2484400,8725,231800,10062,155800,10094,179500,
seq_1000_46,499500,8125700,242496,2469800,8707,236900,10597,158200,10725,181400,
seq_1000_47,499500,8164200,255973,2605900,8706,234400,12092,181900,10579,181700,
seq_1000_48,499500,8135200,252082,2608300,8723,269100,11146,172300,11403,189800,
seq_1000_49,499500,8274800,254065,2581900,8705,235700,11871,181300,10416,224400,
seq_1000_50,499500,8238800,257705,2623000,8730,239300,10468,160500,11127,187100,
seq_1000_51,499500,8286800,247443,2519100,8714,235000,10954,163700,10714,189500,
seq_1000_52,499500,7982600,246944,2510800,8693,237300,10776,165000,10636,188700,
seq_1000_53,499500,8830900,257415,2634700,8719,235200,10801,158100,10284,184600,
seq_1000_54,499500,8366300,240861,2455200,8689,234700,12192,180300,10999,187400,
seq_1000_55,499500,8250700,250093,2551900,8727,232900,11854,167600,11396,200400,
seq_1000_56,499500,8206200,240359,2450500,8690,234800,10323,159300,11001,193300,
seq_1000_57,499500,8001600,240554,2539400,8684,235200,11290,171200,11055,190700,
seq_1000_58,499500,8143400,244662,2698600,8705,237800,11030,160600,10583,181800,
seq_1000_59,499500,8075900,248345,2606900,8704,235000,10810,165000,11052,181000,
seq_1000_60,499500,8019300,236445,2500400,8690,236700,11486,161400,10152,179000,
seq_1000_61,499500,8089300,247903,2524700,8714,236600,10980,161100,10577,182800,
seq_1000_62,499500,7988800,249158,2534000,8712,235600,10851,162600,10934,192500,
seq_1000_63,499500,8334000,249982,2555900,8722,233500,10390,162000,10538,184900,
seq_1000_64,499500,8214700,245555,2502200,8742,234400,10271,152900,10143,176000,
seq_1000_65,499500,8195100,257644,2620500,8699,231100,11695,176600,11782,195000,
seq_1000_66,499500,8163100,251776,2566700,8701,233900,10599,160800,11898,196400,
seq_1000_67,499500,8081000,253167,2705200,8674,314600,10234,217700,11237,201800,
seq_1000_68,499500,8210100,254008,2583400,8693,234700,10618,165200,9768,250800,
seq_1000_69,499500,8081400,252655,2568500,8708,233000,12007,181800,11383,199300,
seq_1000_70,499500,8133700,247836,2519900,8695,235900,11071,155300,10424,178100,
seq_1000_71,499500,8222800,253491,2582300,8713,234900,10412,155400,11883,190600,
seq_1000_72,499500,8046200,248634,2528800,8700,234300,13845,206100,10966,182100,
seq_1000_73,499500,8301600,243885,2498500,8706,235200,10337,153200,10337,191300,
seq_1000_74,499500,8341400,253627,2580500,8710,237400,10888,155800,11084,179100,
seq_1000_75,499500,8354700,259734,2647400,8727,236800,11401,164500,11011,195200,
seq_1000_76,499500,8538000,252392,2569800,8693,233300,11176,169200,10612,194000,
seq_1000_77,499500,8264500,247623,2570400,8721,236400,10368,154600,11015,185000,
seq_1000_78,499500,8222200,237574,2499600,8709,235500,11299,160900,10843,194500,
seq_1000_79,499500,8265300,254173,2717500,8738,233900,10023,156000,10865,177800,
seq_1000_80,499500,8322100,258870,3068800,8708,254100,10255,157300,12134,209800,
seq_1000_81,499500,8305300,249056,2872700,8727,279900,10845,155100,10457,186800,
seq_1000_82,499500,8157300,244725,2606100,8705,246200,11296,175600,11079,191600,
seq_1000_83,499500,8363900,242110,2553600,8733,307900,10452,162800,10704,184500,
seq_1000_84,499500,8416400,246807,2784500,8714,271700,12393,188200,10697,197400,
seq_1000_85,499500,8356900,252364,2632800,8689,242600,10465,172700,11244,195800,
seq_1000_86,499500,8256300,251684,2625700,8685,294200,12204,176400,10304,188300,
seq_1000_87,499500,8348800,260536,2747800,8676,242300,11202,177600,11528,187900,
seq_1000_88,499500,8336000,249371,2601000,8705,241100,10169,168300,11903,225600,
seq_1000_89,499500,8385600,256861,2683700,8722,243300,11534,182300,10926,197600,
seq_1000_90,499500,8366300,244741,2555400,8715,239100,10863,175500,11146,191500,
seq_1000_91,499500,8288100,251991,2629600,8704,246500,10719,169800,10774,186300,
seq_1000_92,499500,8278900,252140,2633600,8754,239900,10770,168700,11647,196400,
seq_1000_93,499500,8395400,240663,2519600,8715,240000,11145,176500,10998,188500,
seq_1000_94,499500,8296500,243709,2544200,8697,240200,9664,160200,10634,188600,
seq_1000_95,499500,8317800,256471,2854800,8728,621500,10454,204200,10810,198300,
seq_1000_96,499500,8214700,251632,2612100,8697,237400,10599,158000,11025,194000,
seq_1000_97,499500,8424000,258358,2629500,8704,234000,10271,166300,10380,182600,
seq_1000_98,499500,8340700,233752,2384000,8725,235800,11549,170500,10553,185300,
seq_1000_99,499500,8609200,255146,2594000,8695,237900,10516,161100,10066,180700,
seq_1050_0,550725,9534400,272457,2775200,9215,247500,13227,189400,11675,199900,
seq_1050_1,550725,9458100,273807,2789700,9222,257900,11460,172700,10853,192900,
seq_1050_2,550725,10039900,273945,3170700,9203,249200,12826,250300,12009,189800,
seq_1050_3,550725,9669000,274692,3356100,9216,281900,11363,180200,11603,292900,
seq_1050_4,550725,9385100,275981,2807000,9219,365200,12362,263500,10562,238200,
seq_1050_5,550725,9485900,279878,3089900,9219,251900,12244,185300,11192,195600,
seq_1050_6,550725,9805500,277249,3035800,9218,266300,11354,167500,11479,185300,
seq_1050_7,550725,9618100,275016,2920000,9205,260100,10984,171600,11277,202200,
seq_1050_8,550725,9284500,274835,3051700,9196,312800,10990,524300,11043,262900,
seq_1050_9,550725,9470600,265396,2832300,9191,260200,11912,184800,12123,200400,
seq_1050_10,550725,9333400,274721,2940600,9228,308500,11344,178100,11976,214100,
seq_1050_11,550725,9429400,263730,2811500,9231,535300,10644,165000,11413,203600,
seq_1050_12,550725,9511800,276452,2905100,9242,257200,11321,174800,11242,198200,
seq_1050_13,550725,9254900,274346,2872100,9219,251600,13963,216000,11251,199700,
seq_1050_14,550725,9250300,273204,3045800,9214,309200,11310,177900,11173,209400,
seq_1050_15,550725,9134200,268364,2953200,9231,289300,11353,184600,11285,201500,
seq_1050_16,550725,9158100,267689,2887500,9257,256400,10954,174900,11561,220100,
seq_1050_17,550725,9274900,279428,2929300,9219,255900,11606,175700,11207,201700,
seq_1050_18,550725,9225000,268366,2826400,9209,256900,12184,179800,11383,197700,
seq_1050_19,550725,9425700,269146,2830500,9213,280100,11611,178900,11750,202500,
seq_1050_20,550725,9349400,271818,2847100,9250,263400,12479,200700,14358,241900,
seq_1050_21,550725,9235000,273516,2866100,9210,257000,11758,182200,11781,201600,
seq_1050_22,550725,9359600,267974,2805400,9196,254200,12325,185500,12004,202000,
seq_1050_23,550725,9230600,266477,2984300,9218,603700,11374,230500,11080,200100,
seq_1050_24,550725,9227900,271846,2852200,9226,256000,12229,195600,13311,222500,
seq_1050_25,550725,9289700,277198,2890000,9244,249800,11660,167400,12522,203700,
seq_1050_26,550725,9201800,268217,2784300,9247,251000,11422,174600,11518,205500,
seq_1050_27,550725,9040000,265512,2751900,9178,249700,12179,176000,12189,197200,
seq_1050_28,550725,9694500,275253,2883200,9194,246700,11640,237700,13361,213600,
seq_1050_29,550725,9059000,281951,2915500,9200,246000,12207,187900,11032,187400,
seq_1050_30,550725,9018400,268817,2812800,9226,637300,12731,217700,12969,210000,
seq_1050_31,550725,9146800,276903,2966400,9199,496400,12208,174600,11738,251900,
seq_1050_32,550725,8975000,275068,3413300,9223,250000,11735,175900,11315,191100,
seq_1050_33,550725,9117600,272761,2814200,9231,248600,11075,168400,10580,193100,
seq_1050_34,550725,9092600,279897,2898400,9226,245300,10968,166500,12153,195500,
seq_1050_35,550725,9038200,276302,2900700,9212,250500,11509,174500,11121,187800,
seq_1050_36,550725,9290100,281295,3002800,9207,253200,12264,264100,12244,201900,
seq_1050_37,550725,9059900,270816,2800700,9241,248600,11237,172800,11990,196600,
seq_1050_38,550725,9145100,272130,2812800,9203,252900,11826,186200,11084,192700,
seq_1050_39,550725,9104200,272471,2771000,9189,249800,11048,210300,12408,201300,
seq_1050_40,550725,9093400,279411,2850500,9267,248900,11216,259900,10866,194700,
seq_1050_41,550725,9537300,274426,2839800,9212,250400,11886,171800,13339,218300,
seq_1050_42,550725,9176300,268809,2737000,9213,248100,11271,211900,10552,189500,
seq_1050_43,550725,9107800,278392,2829600,9192,249000,11729,182000,10753,189300,
seq_1050_44,550725,9025800,264931,2710700,9212,251600,10920,165400,12709,223900,
seq_1050_45,550725,9044100,271806,2769800,9236,249300,10953,172400,11898,197300,
seq_1050_46,550725,8965400,277062,2815800,9234,248500,11100,178000,11459,201100,
seq_1050_47,550725,8911100,259760,2653300,9214,250400,11845,184900,11855,190800,
seq_1050_48,550725,8881700,267725,2761500,9223,245800,11695,188400,11327,201200,
seq_1050_49,550725,8955700,276412,2812000,9258,532600,11535,168900,12306,194400,
seq_1050_50,550725,9076200,267952,2908500,9196,249100,11296,166700,11683,202300,
seq_1050_51,550725,9073900,278138,2977000,9237,248900,11840,177100,11791,199000,
seq_1050_52,550725,9159300,274901,3004200,9214,251100,10977,170100,10521,187800,
seq_1050_53,550725,9894400,279277,2901700,9222,249100,10846,165600,11763,198900,
seq_1050_54,550725,9521300,266819,2717200,9218,248900,12068,177600,12640,221300,
seq_1050_55,550725,9250200,280287,2851300,9219,252000,12751,189800,11092,189700,
seq_1050_56,550725,9302700,270805,2763800,9203,246000,11479,175400,14079,217300,
seq_1050_57,550725,9118300,274118,2792700,9224,249100,11365,168100,12385,220300,
seq_1050_58,550725,9574500,276008,2805700,9224,248500,12234,170500,11327,202100,
seq_1050_59,550725,9188900,277733,2827100,9237,248900,11524,175300,11343,186900,
seq_1050_60,550725,9308100,272543,2783700,9208,248200,11843,186500,10876,197400,
seq_1050_61,550725,9279300,275869,2957900,9194,248100,11459,172300,12301,205300,
seq_1050_62,550725,9079200,264896,2808600,9252,250000,11691,182700,11264,198300,
seq_1050_63,550725,9238500,278769,3000300,9221,251800,12362,191800,12398,208400,
seq_1050_64,550725,9249600,273940,2796800,9230,253000,12118,184600,11297,194000,
seq_1050_65,550725,9346300,272429,2822500,9205,250100,11053,168800,11025,189700,
seq_1050_66,550725,9459000,278860,2942800,9208,254700,10441,161500,10608,188100,
seq_1050_67,550725,9383300,276216,2902800,9190,257000,11654,185000,11381,206100,
seq_1050_68,550725,9392100,277646,2912500,9245,580100,12852,180200,11249,197500,
seq_1050_69,550725,9571500,275463,2885100,9198,257100,11969,177500,12353,213400,
seq_1050_70,550725,9306000,275824,2888000,9187,257300,11383,178400,10780,193700,
seq_1050_71,550725,9158100,273590,2867600,9206,257400,11769,184800,11752,206200,
seq_1050_72,550725,9231100,269169,2836700,9217,255000,11962,174200,11281,207300,
seq_1050_73,550725,9245200,285708,2992300,9227,420300,11354,219600,12469,206000,
seq_1050_74,550725,9097200,290292,3293500,9242,250900,10908,166700,11296,199800,
seq_1050_75,550725,9180800,285197,2980700,9207,250700,10999,169500,10955,197900,
seq_1050_76,550725,9087000,279102,2917100,9197,251000,12299,191500,11329,189500,
seq_1050_77,550725,9130000,276220,2860900,9177,248000,12212,189300,12284,204500,
seq_1050_78,550725,8951900,285044,3078600,9191,248400,11755,171900,11932,272800,
seq_1050_79,550725,9083300,272427,2844300,9212,250100,10934,169700,11378,199100,
seq_1050_80,550725,9041300,269223,2837400,9230,267500,12190,192200,12967,209900,
seq_1050_81,550725,9002000,274888,2868800,9213,244500,11362,208200,11676,192100,
seq_1050_82,550725,9117600,268457,2748700,9234,250500,13771,196900,12071,201200,
seq_1050_83,550725,9500200,280009,2855600,9245,250200,11637,179100,11854,201200,
seq_1050_84,550725,9111600,269146,2771900,9191,249200,11907,172100,11366,192400,
seq_1050_85,550725,9143700,279561,2842000,9233,246400,12632,189200,11914,199500,
seq_1050_86,550725,9042700,272768,2776100,9229,245700,12542,186500,11669,198600,
seq_1050_87,550725,9020300,261311,2658200,9251,539500,10930,162700,11361,193700,
seq_1050_88,550725,9106800,274582,2822800,9214,247700,11339,167500,10833,182600,
seq_1050_89,550725,9089100,278865,2835800,9220,250800,12350,169600,11801,194000,
seq_1050_90,550725,8970600,279603,2842900,9203,244700,11241,231400,10724,192100,
seq_1050_91,550725,8996600,282786,2877400,9235,322100,13163,256200,10765,190600,
seq_1050_92,550725,9092800,278828,2977500,9213,246300,11055,175700,11154,198700,
seq_1050_93,550725,9465600,272784,2915900,9174,251300,12520,183500,12011,189300,
seq_1050_94,550725,9065200,272292,3017400,9247,250100,11594,176300,10484,190300,
seq_1050_95,550725,8983100,268998,2875000,9226,248700,12701,176200,12782,220900,
seq_1050_96,550725,9189100,287209,3216800,9185,249900,11417,176200,11643,197100,
seq_1050_97,550725,8876700,273205,2854100,9178,252800,11867,176900,11971,208800,
